"Country Region","Package Id",Type,"Net Price","Minimum selling price",Data,SMS,Voice,Networks
"Faroe Islands",kallur-digital-in-7days-unlimited-topup,topup,24.5,39.5,Unlimited,0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-in-10days-unlimited,sim,34.4,46,Unlimited,0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-in-10days-unlimited-topup,topup,34.4,46,Unlimited,0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-in-15days-unlimited,sim,50.9,62,Unlimited,0,0,"FT Samskifti [4G]"
"Faroe Islands",kallur-digital-in-15days-unlimited-topup,topup,50.9,62,Unlimited,0,0,"FT Samskifti [4G]"
Gabon,libreville-7days-1gb,sim,4.6,6,"1 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-7days-1gb-topup,topup,4.6,6,"1 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-15days-2gb,sim,8.7,11,"2 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-15days-2gb-topup,topup,8.7,11,"2 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-30days-3gb,sim,10.4,15,"3 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-30days-3gb-topup,topup,10.4,15,"3 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-30days-5gb,sim,16.8,25,"5 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-30days-5gb-topup,topup,16.8,25,"5 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-30days-10gb,sim,29.3,35,"10 GB",0,0,"Gabon Telecom [4G]"
Gabon,libreville-30days-10gb-topup,topup,29.3,35,"10 GB",0,0,"Gabon Telecom [4G]"
Georgia,kargi-mobile-in-7days-1gb,sim,1.8,4.5,"1 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-7days-1gb-topup,topup,1.8,4.5,"1 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-15days-2gb,sim,3.4,8,"2 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-15days-2gb-topup,topup,3.4,8,"2 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-3gb,sim,5,11,"3 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-3gb-topup,topup,5,11,"3 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-5gb,sim,8,17,"5 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-5gb-topup,topup,8,17,"5 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-10gb,sim,15.5,28.5,"10 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-10gb-topup,topup,15.5,28.5,"10 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-20gb,sim,22,36.5,"20 GB",0,0,"Cellfie [4G]"
Georgia,kargi-mobile-in-30days-20gb-topup,topup,22,36.5,"20 GB",0,0,"Cellfie [4G]"
Ghana,fifi-mobile-7days-1gb,sim,2.4,4.5,"1 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-7days-1gb-topup,topup,2.4,4.5,"1 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-15days-2gb,sim,3.9,8,"2 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-15days-2gb-topup,topup,3.9,8,"2 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-3gb,sim,4.9,11,"3 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-3gb-topup,topup,4.9,11,"3 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-5gb,sim,7.5,16.5,"5 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-5gb-topup,topup,7.5,16.5,"5 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-10gb,sim,11.6,29,"10 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-10gb-topup,topup,11.6,29,"10 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-20gb,sim,20.3,49,"20 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-30days-20gb-topup,topup,20.3,49,"20 GB",0,0,"AT(AirtelTigo) [LTE]"
Ghana,fifi-mobile-3days-unlimited,sim,14.4,20.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-3days-unlimited-topup,topup,14.4,20.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-5days-unlimited,sim,21.51,31.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-5days-unlimited-topup,topup,21.51,31.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-7days-unlimited,sim,27.04,39.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-7days-unlimited-topup,topup,27.04,39.5,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-10days-unlimited,sim,33.13,46,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-10days-unlimited-topup,topup,33.13,46,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-15days-unlimited,sim,44.35,62,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-15days-unlimited-topup,topup,44.35,62,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-30days-unlimited,sim,76.1,109,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Ghana,fifi-mobile-30days-unlimited-topup,topup,76.1,109,Unlimited,0,0,"Airtel [LTE], Tigo [LTE]"
Gibraltar,gibnet-in-7days-1gb,sim,2.7,4.5,"1 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-7days-1gb-topup,topup,2.7,4.5,"1 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-15days-2gb,sim,4,8,"2 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-15days-2gb-topup,topup,4,8,"2 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-3gb,sim,4.7,11,"3 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-3gb-topup,topup,4.7,11,"3 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-5gb,sim,7,16,"5 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-5gb-topup,topup,7,16,"5 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-10gb,sim,11.4,27,"10 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-10gb-topup,topup,11.4,27,"10 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-20gb,sim,18,42,"20 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-30days-20gb-topup,topup,18,42,"20 GB",0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-3days-unlimited,sim,8.9,11.5,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-3days-unlimited-topup,topup,8.9,11.5,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-5days-unlimited,sim,16.7,19.5,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-5days-unlimited-topup,topup,16.7,19.5,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-7days-unlimited,sim,16.7,27,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-7days-unlimited-topup,topup,16.7,27,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-10days-unlimited,sim,23.4,35,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-10days-unlimited-topup,topup,23.4,35,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-15days-unlimited,sim,45.2,49,Unlimited,0,0,"Gibtelecom [4G]"
Gibraltar,gibnet-in-15days-unlimited-topup,topup,45.2,49,Unlimited,0,0,"Gibtelecom [4G]"
Guinea,guinea-miyahu-in-7days-1gb,sim,8.8,9.5,"1 GB",0,0,"Orange [4G]"
Guinea,guinea-miyahu-in-7days-1gb-topup,topup,8.8,9.5,"1 GB",0,0,"Orange [4G]"
Guinea,guinea-miyahu-in-15days-2gb,sim,16.3,17.5,"2 GB",0,0,"Orange [4G]"
Guinea,guinea-miyahu-in-15days-2gb-topup,topup,16.3,17.5,"2 GB",0,0,"Orange [4G]"
Guinea,guinea-miyahu-in-30days-3gb,sim,21.9,25,"3 GB",0,0,"Orange [4G]"
Guinea,guinea-miyahu-in-30days-3gb-topup,topup,21.9,25,"3 GB",0,0,"Orange [4G]"
Guadeloupe,guanet-in-7days-1gb,sim,2.5,4.5,"1 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-7days-1gb-topup,topup,2.5,4.5,"1 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-15days-2gb,sim,4,8,"2 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-15days-2gb-topup,topup,4,8,"2 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-3gb,sim,4.9,11,"3 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-3gb-topup,topup,4.9,11,"3 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-5gb,sim,7.6,15.5,"5 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-5gb-topup,topup,7.6,15.5,"5 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-10gb,sim,12.9,26,"10 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-10gb-topup,topup,12.9,26,"10 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-20gb,sim,20.7,42,"20 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-30days-20gb-topup,topup,20.7,42,"20 GB",0,0,"Digicel [4G]"
Guadeloupe,guanet-in-3days-unlimited,sim,9.7,11.5,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-3days-unlimited-topup,topup,9.7,11.5,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-5days-unlimited,sim,18.9,19.5,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-5days-unlimited-topup,topup,18.9,19.5,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-7days-unlimited,sim,19,27,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-7days-unlimited-topup,topup,19,27,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-10days-unlimited,sim,26.9,35,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-10days-unlimited-topup,topup,26.9,35,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-15days-unlimited,sim,52.9,49,Unlimited,0,0,"Digicel [4G]"
Guadeloupe,guanet-in-15days-unlimited-topup,topup,52.9,49,Unlimited,0,0,"Digicel [4G]"
Gambia,wassu-telecom-in-7days-1gb,sim,9.7,9.5,"1 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-in-7days-1gb-topup,topup,9.7,9.5,"1 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-in-15days-2gb,sim,18,18,"2 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-in-15days-2gb-topup,topup,18,18,"2 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-in-30days-3gb,sim,24.1,26,"3 GB",0,0,"Africell [4G]"
Gambia,wassu-telecom-in-30days-3gb-topup,topup,24.1,26,"3 GB",0,0,"Africell [4G]"
Guinea-Bissau,spicetel-in-7days-1gb,sim,8.8,9.5,"1 GB",0,0,"Orange [4G]"
Guinea-Bissau,spicetel-in-7days-1gb-topup,topup,8.8,9.5,"1 GB",0,0,"Orange [4G]"
Guinea-Bissau,spicetel-in-15days-2gb,sim,16.3,17.5,"2 GB",0,0,"Orange [4G]"
Guinea-Bissau,spicetel-in-15days-2gb-topup,topup,16.3,17.5,"2 GB",0,0,"Orange [4G]"
Guinea-Bissau,spicetel-in-30days-3gb,sim,21.9,25,"3 GB",0,0,"Orange [4G]"
Guinea-Bissau,spicetel-in-30days-3gb-topup,topup,21.9,25,"3 GB",0,0,"Orange [4G]"
Grenada,fortnet-in-7days-1gb,sim,7.4,8,"1 GB",0,0,"Digicel [4G]"
Grenada,fortnet-in-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Digicel [4G]"
Grenada,fortnet-in-15days-2gb,sim,13.6,15,"2 GB",0,0,"Digicel [4G]"
Grenada,fortnet-in-15days-2gb-topup,topup,13.6,15,"2 GB",0,0,"Digicel [4G]"
Grenada,fortnet-in-30days-3gb,sim,18.2,21,"3 GB",0,0,"Digicel [4G]"
Grenada,fortnet-in-30days-3gb-topup,topup,18.2,21,"3 GB",0,0,"Digicel [4G]"
Grenada,fortnet-in-30days-5gb,sim,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Grenada,fortnet-in-30days-5gb-topup,topup,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Greenland,nuuk-mobile-in-7days-1gb,sim,6.8,9,"1 GB",0,0,"TELE Greenland [4G]"
Greenland,nuuk-mobile-in-7days-1gb-topup,topup,6.8,9,"1 GB",0,0,"TELE Greenland [4G]"
Greenland,nuuk-mobile-in-15days-2gb,sim,12.1,17.5,"2 GB",0,0,"TELE Greenland [4G]"
Greenland,nuuk-mobile-in-15days-2gb-topup,topup,12.1,17.5,"2 GB",0,0,"TELE Greenland [4G]"
Greenland,nuuk-mobile-in-30days-3gb,sim,16.1,25,"3 GB",0,0,"TELE Greenland [4G]"
Greenland,nuuk-mobile-in-30days-3gb-topup,topup,16.1,25,"3 GB",0,0,"TELE Greenland [4G]"
Guatemala,tikal-in-mobile-7days-1gb,sim,4.5,6,"1 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-7days-1gb-topup,topup,4.5,6,"1 GB",0,0,"Tigo [4G]"
Guatemala,tikal-mobile-15days-2gb,sim,8.8,12,"2 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-15days-2gb-topup,topup,8.8,12,"2 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-30days-3gb,sim,11.7,17,"3 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-30days-3gb-topup,topup,11.7,17,"3 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-30days-5gb,sim,18.6,25.5,"5 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-30days-5gb-topup,topup,18.6,25.5,"5 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-30days-10gb,sim,29.9,41,"10 GB",0,0,"Tigo [4G]"
Guatemala,tikal-in-mobile-30days-10gb-topup,topup,29.9,41,"10 GB",0,0,"Tigo [4G]"
"French Guiana",kawcom-in-3days-unlimited,sim,7,11.5,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-3days-unlimited-topup,topup,7,11.5,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-5days-unlimited,sim,13.3,19.5,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-5days-unlimited-topup,topup,13.3,19.5,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-7days-unlimited,sim,13.4,27,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-7days-unlimited-topup,topup,13.4,27,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-10days-unlimited,sim,18.8,35,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-10days-unlimited-topup,topup,18.8,35,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-15days-unlimited,sim,36.6,49,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-15days-unlimited-topup,topup,36.6,49,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-unlimited,sim,56.3,72.5,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-unlimited-topup,topup,56.3,72.5,Unlimited,0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-5gb,sim,5.5,15,"5 GB",0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-5gb-topup,topup,5.5,15,"5 GB",0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-10gb,sim,9.2,25,"10 GB",0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-10gb-topup,topup,9.2,25,"10 GB",0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-20gb,sim,14.5,40,"20 GB",0,0,"Digicel [4G]"
"French Guiana",kawcom-in-30days-20gb-topup,topup,14.5,40,"20 GB",0,0,"Digicel [4G]"
Guam,hafa-adai-3days-unlimited,sim,6.12,8,Unlimited,0,0,"GTA [4G]"
Guam,hafa-adai-7days-unlimited,sim,13.76,18,Unlimited,0,0,"GTA [4G]"
Guam,hafa-adai-10days-unlimited,sim,19.12,25,Unlimited,0,0,"GTA [4G]"
Guam,hafa-adai-15days-unlimited,sim,26.76,35,Unlimited,0,0,"GTA [4G]"
Guam,hafa-adai-30days-unlimited,sim,49.71,62,Unlimited,0,0,"GTA [4G]"
Guyana,gucom-in-3days-unlimited,sim,20.5,25.5,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-3days-unlimited-topup,topup,20.5,25.5,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-5days-unlimited,sim,33.4,36.5,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-5days-unlimited-topup,topup,33.4,36.5,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-7days-unlimited,sim,46.3,59.5,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-7days-unlimited-topup,topup,46.3,59.5,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-10days-unlimited,sim,65.6,68,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-10days-unlimited-topup,topup,65.5,68,Unlimited,0,0,"GTT [4G]"
Guyana,gucom-in-7days-1gb,sim,4.9,7,"1 GB",0,0,"GTT [4G]"
Guyana,gucom-in-7days-1gb-topup,topup,4.9,7,"1 GB",0,0,"GTT [4G]"
Guyana,gucom-in-15days-2gb,sim,8.8,13,"2 GB",0,0,"GTT [4G]"
Guyana,gucom-in-15days-2gb-topup,topup,8.8,13,"2 GB",0,0,"GTT [4G]"
Guyana,gucom-in-30days-3gb,sim,11.7,18,"3 GB",0,0,"GTT [4G]"
Guyana,gucom-in-30days-3gb-topup,topup,11.7,18,"3 GB",0,0,"GTT [4G]"
Guyana,gucom-in-30days-5gb,sim,18.6,28,"5 GB",0,0,"GTT [4G]"
Guyana,gucom-in-30days-5gb-topup,topup,18.6,28,"5 GB",0,0,"GTT [4G]"
Guyana,gucom-in-30days-10gb,sim,29.9,46,"10 GB",0,0,"GTT [4G]"
Guyana,gucom-in-30days-10gb-topup,topup,29.9,46,"10 GB",0,0,"GTT [4G]"
Honduras,honnet-in-7days-1gb,sim,2,4.5,"1 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-7days-1gb-topup,topup,2,4.5,"1 GB",0,0,"Tigo [4G]"
Honduras,honnet-15days-2gb,sim,3.9,7.5,"2 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-15days-2gb-topup,topup,3.9,7.5,"2 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-3gb,sim,5.2,9.5,"3 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-3gb-topup,topup,5.2,9.5,"3 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-5gb,sim,7.9,13,"5 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-5gb-topup,topup,7.9,13,"5 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-10gb,sim,12.3,21,"10 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-10gb-topup,topup,12.3,21,"10 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-20gb,sim,21.6,39,"20 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-30days-20gb-topup,topup,21.6,39,"20 GB",0,0,"Tigo [4G]"
Honduras,honnet-in-3days-unlimited,sim,8.7,20.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-3days-unlimited-topup,topup,8.7,20.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-5days-unlimited,sim,13.8,29.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-5days-unlimited-topup,topup,13.8,29.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-7days-unlimited,sim,18.8,36.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-7days-unlimited-topup,topup,18.8,36.5,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-10days-unlimited,sim,26.3,38,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-10days-unlimited-topup,topup,26.3,38,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-15days-unlimited,sim,38.9,49,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-15days-unlimited-topup,topup,38.9,49,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-30days-unlimited,sim,76.6,99,Unlimited,0,0,"Tigo [4G]"
Honduras,honnet-in-30days-unlimited-topup,topup,76.6,99,Unlimited,0,0,"Tigo [4G]"
Croatia,cronet-7days-1gb,sim,1.3,4,"1 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-7days-1gb-topup,topup,1.3,4,"1 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-2gb,sim,1.7,6,"2 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-2gb-topup,topup,1.7,6,"2 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-3gb,sim,2.1,7.5,"3 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-3gb-topup,topup,2.1,7.5,"3 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-3days-unlimited,sim,3.1,9.5,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-3days-unlimited-topup,topup,3.1,9.5,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-5days-unlimited,sim,4.3,19,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-5days-unlimited-topup,topup,4.3,19,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-7days-unlimited,sim,5.6,25,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-7days-unlimited-topup,topup,5.6,25,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-10days-unlimited,sim,6.6,29.5,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-10days-unlimited-topup,topup,6.6,29.5,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-unlimited,sim,10.6,39,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-15days-unlimited-topup,topup,10.6,39,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-unlimited,sim,20,59,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-unlimited-topup,topup,20,59,Unlimited,0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-5gb,sim,2.7,10.5,"5 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-5gb-topup,topup,2.7,10.5,"5 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-10gb,sim,3.8,17,"10 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-10gb-topup,topup,3.8,17,"10 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-20gb,sim,6.2,25.5,"20 GB",0,0,"Telemach/TM [LTE]"
Croatia,cronet-30days-20gb-topup,topup,6.2,25.5,"20 GB",0,0,"Telemach/TM [LTE]"
Haiti,bong-bagay-in-7days-1gb,sim,7.4,8,"1 GB",0,0,"Digicel [4G]"
Haiti,bong-bagay-in-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Digicel [4G]"
Haiti,bong-bagay-in-15days-2gb,sim,13.6,15,"2 GB",0,0,"Digicel [4G]"
Haiti,bong-bagay-in-15days-2gb-topup,topup,13.6,15,"2 GB",0,0,"Digicel [4G]"
Haiti,bong-bagay-in-30days-3gb,sim,18.2,21,"3 GB",0,0,"Digicel [4G]"
Haiti,bong-bagay-in-30days-3gb-topup,topup,18.2,21,"3 GB",0,0,"Digicel [4G]"
Haiti,bong-bagay-in-30days-5gb,sim,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Haiti,bong-bagay-in-30days-5gb-topup,topup,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Haiti,bonbagay-in-3days-unlimited,sim,32.1,35,Unlimited,0,0,"Digicel [4G]"
Haiti,bonbagay-in-3days-unlimited-topup,topup,32.1,35,Unlimited,0,0,"Digicel [4G]"
Haiti,bonbagay-in-5days-unlimited,sim,52.5,59,Unlimited,0,0,"Digicel [4G]"
Haiti,bonbagay-in-5days-unlimited-topup,topup,52.5,59,Unlimited,0,0,"Digicel [4G]"
Haiti,bonbagay-in-7days-unlimited,sim,72.9,84.5,Unlimited,0,0,"Digicel [4G]"
Haiti,bonbagay-in-7days-unlimited-topup,topup,72.9,84.5,Unlimited,0,0,"Digicel [4G]"
Haiti,bonbagay-in-10days-unlimited,sim,103.6,99,Unlimited,0,0,"Digicel [4G]"
Haiti,bonbagay-in-10days-unlimited-topup,topup,103.6,99,Unlimited,0,0,"Digicel [4G]"
Hungary,szia-in-7days-1gb,sim,1.4,4,"1 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-7days-1gb-topup,topup,1.4,4,"1 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-15days-2gb,sim,2,6.5,"2 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-15days-2gb-topup,topup,2,6.5,"2 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-3gb,sim,2.1,8,"3 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-3gb-topup,topup,2.1,8,"3 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-5gb,sim,2.9,12,"5 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-5gb-topup,topup,2.9,12,"5 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-10gb,sim,4.5,19,"10 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-10gb-topup,topup,4.5,19,"10 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-20gb,sim,6.9,32,"20 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-30days-20gb-topup,topup,6.9,32,"20 GB",0,0,"Vodafone [4G]"
Hungary,szia-in-3days-unlimited,sim,4.4,11.5,Unlimited,0,0,"Vodafone [4G]"
Hungary,szia-in-3days-unlimited-topup,topup,4.4,11.5,Unlimited,0,0,"Vodafone [4G]"
Hungary,szia-in-5days-unlimited,sim,6.2,19,Unlimited,0,0,"Vodafone [4G]"
Hungary,szia-in-5days-unlimited-topup,topup,6.2,19,Unlimited,0,0,"Vodafone [4G]"
Hungary,szia-in-7days-unlimited,sim,7.7,27,Unlimited,0,0,"Vodafone [4G]"
